_id,name,code,docstring,human_label,one_line_summary,function_behavior,function_signature,examples,precond_postcond,dataset,target_id,implementation_id,description,signature,method,generated_by,exit_code
636766f91a6d9265ec01777d,convertHexDigit,"public static byte convertHexDigit(byte b){
  if ((b >= '0') && (b <= '9'))   return (byte)(b - '0');
  if ((b >= 'a') && (b <= 'f'))   return (byte)(b - 'a' + 10);
  if ((b >= 'A') && (b <= 'F'))   return (byte)(b - 'A' + 10);
  throw new IllegalArgumentException(""!hex:"" + Integer.toHexString(0xff & b));
}
","/** 
 * @param b An ASCII encoded character 0-9 a-f A-F
 * @return The byte value of the character 0-16.
 */
",Convert an ASCII encoded character to hex.,Converts a hexadecimal digit byte to its decimal value.,Takes a byte representation of a hexadecimal digit and returns its decimal value. Throws an exception if the byte is not a valid hex digit.,"@param b byte: hexadecimal digit as a byte
@return byte: decimal value of the hex digit
@throws IllegalArgumentException: if the input is not a valid hex digit","'0' -> 0
'a' -> 10
'F' -> 15","Input must represent a single hex digit. Output is a byte representing the decimal equivalent, exception on invalid input.",CoderEval,636766f91a6d9265ec01777d,636766f91a6d9265ec01777d--1,Convert an ASCII encoded character to hex.,public static byte convertHexDigit(byte b){,"public static byte convertHexDigit(byte b) {
    if ('0' <= b && b <= '9') {
        return (byte) (b - '0');
    } else if ('a' <= b && b <= 'f') {
        return (byte) (b - 'a' + 10);
    } else if ('A' <= b && b <= 'F') {
        return (byte) (b - 'A' + 10);
    } else {
        throw new IllegalArgumentException(""Invalid hex digit: "" + (char) b);
    }
}",Qwen2.5-Coder-7B-Instruct,0
636766f91a6d9265ec01777d,convertHexDigit,"public static byte convertHexDigit(byte b){
  if ((b >= '0') && (b <= '9'))   return (byte)(b - '0');
  if ((b >= 'a') && (b <= 'f'))   return (byte)(b - 'a' + 10);
  if ((b >= 'A') && (b <= 'F'))   return (byte)(b - 'A' + 10);
  throw new IllegalArgumentException(""!hex:"" + Integer.toHexString(0xff & b));
}
","/** 
 * @param b An ASCII encoded character 0-9 a-f A-F
 * @return The byte value of the character 0-16.
 */
",Convert an ASCII encoded character to hex.,Converts a hexadecimal digit byte to its decimal value.,Takes a byte representation of a hexadecimal digit and returns its decimal value. Throws an exception if the byte is not a valid hex digit.,"@param b byte: hexadecimal digit as a byte
@return byte: decimal value of the hex digit
@throws IllegalArgumentException: if the input is not a valid hex digit","'0' -> 0
'a' -> 10
'F' -> 15","Input must represent a single hex digit. Output is a byte representing the decimal equivalent, exception on invalid input.",CoderEval,636766f91a6d9265ec01777d,636766f91a6d9265ec01777d--29,Convert an ASCII encoded character to hex.,public static byte convertHexDigit(byte b){,"public static String convertHexDigit(byte b) {
    return Integer.toHexString(b & 0xFF).toUpperCase();
}",deepseek-coder-6.7b-instruct,1
636766fa1a6d9265ec017796,toObject,"public static Boolean[] toObject(final boolean[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_BOOLEAN_OBJECT_ARRAY;
  }
  final Boolean[] result=new Boolean[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i] ? Boolean.TRUE : Boolean.FALSE;
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive booleans to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>boolean</code> array
 * @return a <code>Boolean</code> array, <code>null</code> if null array input
 */
",Convert an array of primitive booleans to objects.,Converts a primitive boolean array to a Boolean object array.,Returns a Boolean array equivalent of the provided boolean array or null if the input is null. Returns an empty Boolean array if the input array is empty.,"@param array boolean[]: Input array of primitive booleans.
@return Boolean[]: Array of Boolean objects corresponding to input.","null -> null (null input)
[] -> [] (empty input array)
[true, false, true] -> [Boolean.TRUE, Boolean.FALSE, Boolean.TRUE] (conversion of non-empty array)","Input can be null or non-null, returns null, or a converted non-null Boolean array respectively.",CoderEval,636766fa1a6d9265ec017796,636766fa1a6d9265ec017796--0,Convert an array of primitive booleans to objects.,public static Boolean[] toObject(final boolean[] array){,"public static Boolean[] toObject(final boolean[] array) {
    if (array == null) {
        return null;
    }
    Boolean[] result = new Boolean[array.length];
    for (int i = 0; i < array.length; i++) {
        result[i] = Boolean.valueOf(array[i]);
    }
    return result;
}",Qwen2.5-Coder-7B-Instruct,0
636766fa1a6d9265ec017796,toObject,"public static Boolean[] toObject(final boolean[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_BOOLEAN_OBJECT_ARRAY;
  }
  final Boolean[] result=new Boolean[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i] ? Boolean.TRUE : Boolean.FALSE;
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive booleans to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>boolean</code> array
 * @return a <code>Boolean</code> array, <code>null</code> if null array input
 */
",Convert an array of primitive booleans to objects.,Converts a primitive boolean array to a Boolean object array.,Returns a Boolean array equivalent of the provided boolean array or null if the input is null. Returns an empty Boolean array if the input array is empty.,"@param array boolean[]: Input array of primitive booleans.
@return Boolean[]: Array of Boolean objects corresponding to input.","null -> null (null input)
[] -> [] (empty input array)
[true, false, true] -> [Boolean.TRUE, Boolean.FALSE, Boolean.TRUE] (conversion of non-empty array)","Input can be null or non-null, returns null, or a converted non-null Boolean array respectively.",CoderEval,636766fa1a6d9265ec017796,636766fa1a6d9265ec017796--33,Convert an array of primitive booleans to objects.,public static Boolean[] toObject(final boolean[] array){,"public static Boolean[] toObject(final boolean[] array){
    if(array == null) return null;

    return Arrays.stream(array).map(Boolean::valueOf).toArray(Boolean[]::new);
}",CodeLlama-7b-Instruct-hf,1
636766fa1a6d9265ec01779d,isAsciiControl,"public static boolean isAsciiControl(final char ch){
  return ch < 32 || ch == 127;
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit control.</p> <pre> CharUtils.isAsciiControl('a')  = false CharUtils.isAsciiControl('A')  = false CharUtils.isAsciiControl('3')  = false CharUtils.isAsciiControl('-')  = false CharUtils.isAsciiControl('\n') = true CharUtils.isAsciiControl('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if less than 32 or equals 127
 */
",Check whether the character is ASCII 7 bit control.,Checks if a character is an ASCII control character.,Determines if a given character is a control character in the ASCII range by returning true if it is less than 32 or equals 127.,"@param ch char: Character to evaluate
   @return boolean: True if the character is an ASCII control character, otherwise false","'A' -> false (Printable character)
'\n' -> true (Newline is a control character)
127 -> true (Delete is a control character)","Accepts a single character as input, returns a boolean indicating control character status within ASCII limits.",CoderEval,636766fa1a6d9265ec01779d,636766fa1a6d9265ec01779d--17,Check whether the character is ASCII 7 bit control.,public static boolean isAsciiControl(final char ch){,"public static boolean isAsciiControl(final char ch){
return (ch < 0x20) || (ch > 0x7E);
}",starcoder2-7b,0
636766fa1a6d9265ec01779d,isAsciiControl,"public static boolean isAsciiControl(final char ch){
  return ch < 32 || ch == 127;
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit control.</p> <pre> CharUtils.isAsciiControl('a')  = false CharUtils.isAsciiControl('A')  = false CharUtils.isAsciiControl('3')  = false CharUtils.isAsciiControl('-')  = false CharUtils.isAsciiControl('\n') = true CharUtils.isAsciiControl('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if less than 32 or equals 127
 */
",Check whether the character is ASCII 7 bit control.,Checks if a character is an ASCII control character.,Determines if a given character is a control character in the ASCII range by returning true if it is less than 32 or equals 127.,"@param ch char: Character to evaluate
   @return boolean: True if the character is an ASCII control character, otherwise false","'A' -> false (Printable character)
'\n' -> true (Newline is a control character)
127 -> true (Delete is a control character)","Accepts a single character as input, returns a boolean indicating control character status within ASCII limits.",CoderEval,636766fa1a6d9265ec01779d,636766fa1a6d9265ec01779d--4,Check whether the character is ASCII 7 bit control.,public static boolean isAsciiControl(final char ch){,"public static boolean isAsciiControl(final char ch) {
        return (ch >= '\0' && ch <= '\x1F') || ch == '\x7F';
    }",Qwen2.5-Coder-7B-Instruct,1
636766fa1a6d9265ec0177a4,toObject,"public static Double[] toObject(final double[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  final Double[] result=new Double[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Double(array[i]);
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive doubles to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>double</code> array
 * @return a <code>Double</code> array, <code>null</code> if null array input
 */
",Return an array of Double objects which are converted from an array of primitive doubles.,Converts a primitive double array to a Double object array.,"The function checks if the input array is null or empty, returning null or an empty Double array respectively. It converts each element to a Double object for non-empty arrays.","@param array double[]: Input array of primitive doubles.
@return Double[]: Converted array of Double objects.","null -> null (Null input returns null)
[] -> [] (Empty array to empty object array)
[1.0, 2.0] -> [1.0, 2.0] (Primitive to object conversion)","Input array can be null or of any length, function outputs null, empty object array, or a fully converted object array.",CoderEval,636766fa1a6d9265ec0177a4,636766fa1a6d9265ec0177a4--20,Return an array of Double objects which are converted from an array of primitive doubles.,public static Double[] toObject(final double[] array){,"public static Double[] toObject(final double[] array){
        if (array==null){
            return null;
        } else if (array.length==0){
            return EMPTY_DOUBLE_OBJECT_ARRAY;
        }
        final Double[] result=new Double[array.length];
        for (int i=0;i<array.length;i++){
            result[i]=new Double(array[i]);
        }
        return result;
    }",CodeLlama-7b-Instruct-hf,0
636766fa1a6d9265ec0177a4,toObject,"public static Double[] toObject(final double[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  final Double[] result=new Double[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Double(array[i]);
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive doubles to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>double</code> array
 * @return a <code>Double</code> array, <code>null</code> if null array input
 */
",Return an array of Double objects which are converted from an array of primitive doubles.,Converts a primitive double array to a Double object array.,"The function checks if the input array is null or empty, returning null or an empty Double array respectively. It converts each element to a Double object for non-empty arrays.","@param array double[]: Input array of primitive doubles.
@return Double[]: Converted array of Double objects.","null -> null (Null input returns null)
[] -> [] (Empty array to empty object array)
[1.0, 2.0] -> [1.0, 2.0] (Primitive to object conversion)","Input array can be null or of any length, function outputs null, empty object array, or a fully converted object array.",CoderEval,636766fa1a6d9265ec0177a4,636766fa1a6d9265ec0177a4--0,Return an array of Double objects which are converted from an array of primitive doubles.,public static Double[] toObject(final double[] array){,"public static Double[] toObject(final double[] array) {
        Double[] result = new Double[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i];
        }
        return result;
    }",Qwen2.5-Coder-7B-Instruct,1
636766fb1a6d9265ec0177c1,isAsciiAlphaUpper,"public static boolean isAsciiAlphaUpper(final char ch){
  return ch >= 'A' && ch <= 'Z';
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit alphabetic upper case.</p> <pre> CharUtils.isAsciiAlphaUpper('a')  = false CharUtils.isAsciiAlphaUpper('A')  = true CharUtils.isAsciiAlphaUpper('3')  = false CharUtils.isAsciiAlphaUpper('-')  = false CharUtils.isAsciiAlphaUpper('\n') = false CharUtils.isAsciiAlphaUpper('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if between 65 and 90 inclusive
 */
",Return true if the character is ASCII alphabetic upper case.Otherwise return false.,Checks if a character is an uppercase ASCII letter.,Determines if the input character is an uppercase English alphabetic character by comparing its value to ASCII ranges.,"@param ch char: Character to be evaluated
   @return boolean: True if the character is an uppercase ASCII letter, false otherwise","'A' -> true (A is uppercase)
'Z' -> true (Z is uppercase)
'a' -> false (a is lowercase)
'1' -> false (1 is not a letter)","Input is a single character, output is true only if the input is between 'A' and 'Z' (inclusive).",CoderEval,636766fb1a6d9265ec0177c1,636766fb1a6d9265ec0177c1--9,Return true if the character is ASCII alphabetic upper case.Otherwise return false.,public static boolean isAsciiAlphaUpper(final char ch){,"public static boolean isAsciiAlphaUpper(final char ch){
	return (ch >= 'A') && (ch <= 'Z');
}",CodeLlama-7b-Instruct-hf,0
636766fb1a6d9265ec0177c1,isAsciiAlphaUpper,"public static boolean isAsciiAlphaUpper(final char ch){
  return ch >= 'A' && ch <= 'Z';
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit alphabetic upper case.</p> <pre> CharUtils.isAsciiAlphaUpper('a')  = false CharUtils.isAsciiAlphaUpper('A')  = true CharUtils.isAsciiAlphaUpper('3')  = false CharUtils.isAsciiAlphaUpper('-')  = false CharUtils.isAsciiAlphaUpper('\n') = false CharUtils.isAsciiAlphaUpper('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if between 65 and 90 inclusive
 */
",Return true if the character is ASCII alphabetic upper case.Otherwise return false.,Checks if a character is an uppercase ASCII letter.,Determines if the input character is an uppercase English alphabetic character by comparing its value to ASCII ranges.,"@param ch char: Character to be evaluated
   @return boolean: True if the character is an uppercase ASCII letter, false otherwise","'A' -> true (A is uppercase)
'Z' -> true (Z is uppercase)
'a' -> false (a is lowercase)
'1' -> false (1 is not a letter)","Input is a single character, output is true only if the input is between 'A' and 'Z' (inclusive).",CoderEval,636766fb1a6d9265ec0177c1,636766fb1a6d9265ec0177c1--3,Return true if the character is ASCII alphabetic upper case.Otherwise return false.,public static boolean isAsciiAlphaUpper(final char ch){,"public static boolean isAsciiAlphaUpper(final char ch){
        return isAsciiAlphaUpper(ch);
}",starcoder2-7b,1
636766fb1a6d9265ec0177c3,isAscii,"public static boolean isAscii(final char ch){
  return ch < 128;
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit.</p> <pre> CharUtils.isAscii('a')  = true CharUtils.isAscii('A')  = true CharUtils.isAscii('3')  = true CharUtils.isAscii('-')  = true CharUtils.isAscii('\n') = true CharUtils.isAscii('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if less than 128
 */
","Return true if the given character is a ASCII seven bit character,otherwise return false.",Checks if a character is an ASCII character.,"Returns true if the character has an ASCII value less than 128, otherwise returns false.","@param ch char: the character to be checked
   @return boolean: true if the character is an ASCII character, false otherwise","'A' -> true (ASCII character)
'©' -> false (Non-ASCII character)
'b' -> true (ASCII character)",The input is a single character; the function correctly identifies if it's within the ASCII range.,CoderEval,636766fb1a6d9265ec0177c3,636766fb1a6d9265ec0177c3--11,"Return true if the given character is a ASCII seven bit character,otherwise return false.",public static boolean isAscii(final char ch){,"public static boolean isAscii(final char ch){
if(ch>=-1&&ch<=127)return true;
return false;
}",CodeLlama-7b-Instruct-hf,0
636766fb1a6d9265ec0177c3,isAscii,"public static boolean isAscii(final char ch){
  return ch < 128;
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit.</p> <pre> CharUtils.isAscii('a')  = true CharUtils.isAscii('A')  = true CharUtils.isAscii('3')  = true CharUtils.isAscii('-')  = true CharUtils.isAscii('\n') = true CharUtils.isAscii('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if less than 128
 */
","Return true if the given character is a ASCII seven bit character,otherwise return false.",Checks if a character is an ASCII character.,"Returns true if the character has an ASCII value less than 128, otherwise returns false.","@param ch char: the character to be checked
   @return boolean: true if the character is an ASCII character, false otherwise","'A' -> true (ASCII character)
'©' -> false (Non-ASCII character)
'b' -> true (ASCII character)",The input is a single character; the function correctly identifies if it's within the ASCII range.,CoderEval,636766fb1a6d9265ec0177c3,636766fb1a6d9265ec0177c3--7,"Return true if the given character is a ASCII seven bit character,otherwise return false.",public static boolean isAscii(final char ch){,"public static boolean isAscii(final char ch){
return ((ch>=32)&&(ch<=126));
}",starcoder2-7b,1
636766fc1a6d9265ec0177da,isParameterSeparator,"private static boolean isParameterSeparator(final char c){
  if (Character.isWhitespace(c)) {
    return true;
  }
  for (  char separator : PARAMETER_SEPARATORS) {
    if (c == separator) {
      return true;
    }
  }
  return false;
}
","/** 
 * Determine whether a parameter name ends at the current position, that is, whether the given character qualifies as a separator. 
 */
","Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.",Checks if a character is a parameter separator.,Determines if the character is whitespace or matches any character in PARAMETER_SEPARATORS.,"@param c char: the character to check
   @return boolean: true if the character is a separator, otherwise false","' ' -> true (whitespace is a separator)
',' -> true (comma is a separator in PARAMETER_SEPARATORS)
'a' -> false (letter is not a separator)",Only single characters are processed; returns a boolean indicating separator status.,CoderEval,636766fc1a6d9265ec0177da,636766fc1a6d9265ec0177da--27,"Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.",private static boolean isParameterSeparator(final char c){,"private static boolean isParameterSeparator(final char c){
    return c == ',' || c == '\t' || c == ';' || c == '|' || c == '\r' || c == '\n' || Character.isWhitespace(c);
}",CodeLlama-7b-Instruct-hf,0
636766fc1a6d9265ec0177da,isParameterSeparator,"private static boolean isParameterSeparator(final char c){
  if (Character.isWhitespace(c)) {
    return true;
  }
  for (  char separator : PARAMETER_SEPARATORS) {
    if (c == separator) {
      return true;
    }
  }
  return false;
}
","/** 
 * Determine whether a parameter name ends at the current position, that is, whether the given character qualifies as a separator. 
 */
","Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.",Checks if a character is a parameter separator.,Determines if the character is whitespace or matches any character in PARAMETER_SEPARATORS.,"@param c char: the character to check
   @return boolean: true if the character is a separator, otherwise false","' ' -> true (whitespace is a separator)
',' -> true (comma is a separator in PARAMETER_SEPARATORS)
'a' -> false (letter is not a separator)",Only single characters are processed; returns a boolean indicating separator status.,CoderEval,636766fc1a6d9265ec0177da,636766fc1a6d9265ec0177da--31,"Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.",private static boolean isParameterSeparator(final char c){,"private static boolean isParameterSeparator(final char c){
return Character.isWhitespace(c) || Character.isLetterOrDigit(c);
}",CodeLlama-7b-Instruct-hf,1
636766fc1a6d9265ec0177ef,toNoNullStringArray,"static String[] toNoNullStringArray(Object[] array){
  ArrayList<String> list=new ArrayList<String>(array.length);
  for (int i=0; i < array.length; i++) {
    Object e=array[i];
    if (e != null) {
      list.add(e.toString());
    }
  }
  return (String[])list.toArray(ArrayUtils.EMPTY_STRING_ARRAY);
}
","/** 
 * Returns a new array of Strings without null elements. Internal method used to normalize exclude lists (arrays and collections). Note that  {@link Arrays#sort(Object[])} will throw an {@link NullPointerException}if an array element is <code>null</code>.
 * @param array The array to check
 * @return The given array or a new array without null.
 */
","Return a new array of strings converted from the elements which are not null of the given array,if the size of the array is zero,it will throw an exception.",Converts non-null objects in an array to their string representation.,This function filters out non-null elements from the input array and returns their string representations as an array of strings.,"@param array Object[]: An array of objects to be converted.
@return String[]: An array containing string representations of non-null objects.","[1, null, ""test""] -> [""1"", ""test""] (null is excluded)
[null, null, null] -> [] (all elements are null)
[""a"", ""b"", ""c""] -> [""a"", ""b"", ""c""] (no nulls)",Input array may contain null values; returns only non-null elements as strings.,CoderEval,636766fc1a6d9265ec0177ef,636766fc1a6d9265ec0177ef--3,"Return a new array of strings converted from the elements which are not null of the given array,if the size of the array is zero,it will throw an exception.",static String[] toNoNullStringArray(Object[] array){,"public static String[] toNoNullStringArray(Object[] array) {
    if (array.length == 0) {
        throw new IllegalArgumentException(""Input array cannot be empty."");
    }
    
    int count = 0;
    for (Object obj : array) {
        if (obj != null && obj instanceof String) {
            count++;
        }
    }
    
    String[] result = new String[count];
    int index = 0;
    for (Object obj : array) {
        if (obj != null && obj instanceof String) {
            result[index++] = (String) obj;
        }
    }
    
    return result;
}",Qwen2.5-Coder-7B-Instruct,0
636766fc1a6d9265ec0177ef,toNoNullStringArray,"static String[] toNoNullStringArray(Object[] array){
  ArrayList<String> list=new ArrayList<String>(array.length);
  for (int i=0; i < array.length; i++) {
    Object e=array[i];
    if (e != null) {
      list.add(e.toString());
    }
  }
  return (String[])list.toArray(ArrayUtils.EMPTY_STRING_ARRAY);
}
","/** 
 * Returns a new array of Strings without null elements. Internal method used to normalize exclude lists (arrays and collections). Note that  {@link Arrays#sort(Object[])} will throw an {@link NullPointerException}if an array element is <code>null</code>.
 * @param array The array to check
 * @return The given array or a new array without null.
 */
","Return a new array of strings converted from the elements which are not null of the given array,if the size of the array is zero,it will throw an exception.",Converts non-null objects in an array to their string representation.,This function filters out non-null elements from the input array and returns their string representations as an array of strings.,"@param array Object[]: An array of objects to be converted.
@return String[]: An array containing string representations of non-null objects.","[1, null, ""test""] -> [""1"", ""test""] (null is excluded)
[null, null, null] -> [] (all elements are null)
[""a"", ""b"", ""c""] -> [""a"", ""b"", ""c""] (no nulls)",Input array may contain null values; returns only non-null elements as strings.,CoderEval,636766fc1a6d9265ec0177ef,636766fc1a6d9265ec0177ef--12,"Return a new array of strings converted from the elements which are not null of the given array,if the size of the array is zero,it will throw an exception.",static String[] toNoNullStringArray(Object[] array){,"public static String[] toNoNullStringArray(Object[] array) throws Exception {
    if (array == null || array.length == 0) {
        throw new Exception(""Array is null or empty"");
    }
    List<String> stringList = new ArrayList<>();
    for (Object obj : array) {
        if (obj != null) {
            stringList.add((String) obj);
        }
    }
    return stringList.toArray(new String[0]);
}",Phi-3-mini-4k-instruct,1
636766fd1a6d9265ec017814,arrayequals,"public static boolean arrayequals(byte[] a,byte[] b,int count){
  for (int i=0; i < count; i++) {
    if (a[i] != b[i]) {
      return false;
    }
  }
  return true;
}
","/** 
 * Compares <code>count</code> first bytes in the arrays <code>a</code> and <code>b</code>.
 * @param a     The first array to compare.
 * @param b     The second array to compare.
 * @param count How many bytes should be compared.
 * @return <code>true</code> if <code>count</code> first bytes in arrays<code>a</code> and <code>b</code> are equal.
 */
","Given two arrays with the given length count,return true if the array a is equal to array b,otherwise return false.",Compares two byte arrays for equality up to a given count.,"The function iterates over the first 'count' elements of two byte arrays, returning false if any pair of elements differ; true otherwise.","@param a byte[]: The first byte array.
@param b byte[]: The second byte array.
@param count int: The number of elements to compare.
@return boolean: True if the first 'count' elements are equal, false otherwise.
@throws ArrayIndexOutOfBoundsException: If 'count' exceeds array bounds.","[1, 2, 3], [1, 2, 3], 3 -> true (arrays are equal)
[1, 2, 3], [1, 2, 4], 3 -> false (last elements differ)
[1, 2, 3], [1, 2, 3], 2 -> true (first two elements equal)",Arrays must have at least 'count' elements; the function returns a boolean indicating equality of the specified portion of arrays.,CoderEval,636766fd1a6d9265ec017814,636766fd1a6d9265ec017814--22,"Given two arrays with the given length count,return true if the array a is equal to array b,otherwise return false.","public static boolean arrayequals(byte[] a,byte[] b,int count){","public static boolean arrayequals(byte[] a, byte[] b, int count) {
    // if the lengths of the arrays are not equal or count is more than the length of either of the arrays return false
    if (a.length != b.length || count > a.length || count > b.length) {
        return false;
    }

    // Compare each element in the arrays up to count
    for (int i = 0; i < count; i++) {
        if (a[i] != b[i]) {
            return false;
        }
    }

    // If all elements are equal up to count, return true
    return true;
}",deepseek-coder-6.7b-instruct,0
636766fd1a6d9265ec017814,arrayequals,"public static boolean arrayequals(byte[] a,byte[] b,int count){
  for (int i=0; i < count; i++) {
    if (a[i] != b[i]) {
      return false;
    }
  }
  return true;
}
","/** 
 * Compares <code>count</code> first bytes in the arrays <code>a</code> and <code>b</code>.
 * @param a     The first array to compare.
 * @param b     The second array to compare.
 * @param count How many bytes should be compared.
 * @return <code>true</code> if <code>count</code> first bytes in arrays<code>a</code> and <code>b</code> are equal.
 */
","Given two arrays with the given length count,return true if the array a is equal to array b,otherwise return false.",Compares two byte arrays for equality up to a given count.,"The function iterates over the first 'count' elements of two byte arrays, returning false if any pair of elements differ; true otherwise.","@param a byte[]: The first byte array.
@param b byte[]: The second byte array.
@param count int: The number of elements to compare.
@return boolean: True if the first 'count' elements are equal, false otherwise.
@throws ArrayIndexOutOfBoundsException: If 'count' exceeds array bounds.","[1, 2, 3], [1, 2, 3], 3 -> true (arrays are equal)
[1, 2, 3], [1, 2, 4], 3 -> false (last elements differ)
[1, 2, 3], [1, 2, 3], 2 -> true (first two elements equal)",Arrays must have at least 'count' elements; the function returns a boolean indicating equality of the specified portion of arrays.,CoderEval,636766fd1a6d9265ec017814,636766fd1a6d9265ec017814--0,"Given two arrays with the given length count,return true if the array a is equal to array b,otherwise return false.","public static boolean arrayequals(byte[] a,byte[] b,int count){","public static boolean arrayEquals(byte[] a, byte[] b, int count) {
    if (a == null || b == null || a.length < count || b.length < count) {
        return false;
    }
    for (int i = 0; i < count; i++) {
        if (a[i] != b[i]) {
            return false;
        }
    }
    return true;
}",Qwen2.5-Coder-7B-Instruct,1
636766fe1a6d9265ec01781c,toCharacterObject,"public static Character toCharacterObject(final char ch){
  if (ch < CharUtils.CHAR_ARRAY.length) {
    return CharUtils.CHAR_ARRAY[ch];
  }
  return new Character(ch);
}
","/** 
 * <p>Converts the character to a Character.</p> <p>For ASCII 7 bit characters, this uses a cache that will return the same Character object each time.</p> <pre> CharUtils.toCharacterObject(' ')  = ' ' CharUtils.toCharacterObject('A')  = 'A' </pre>
 * @param ch  the character to convert
 * @return a Character of the specified character
 */
",Return the Character object converted from the given character.,Converts a char to a Character object using an array cache.,"Checks if the character can be returned from a predefined array; otherwise, creates a new Character object.","@param ch char: input character
   @return Character: Character object corresponding to the input","'a' -> Character object (using the array)
256 -> Character object (created new)
65 -> Character object (using the array)",Input character is a valid char; returns a Character object.,CoderEval,636766fe1a6d9265ec01781c,636766fe1a6d9265ec01781c--1,Return the Character object converted from the given character.,public static Character toCharacterObject(final char ch){,"public static Character toCharacterObject(final char ch){
    return Character.valueOf(ch);
}",Qwen2.5-Coder-7B-Instruct,0
636766fe1a6d9265ec01781c,toCharacterObject,"public static Character toCharacterObject(final char ch){
  if (ch < CharUtils.CHAR_ARRAY.length) {
    return CharUtils.CHAR_ARRAY[ch];
  }
  return new Character(ch);
}
","/** 
 * <p>Converts the character to a Character.</p> <p>For ASCII 7 bit characters, this uses a cache that will return the same Character object each time.</p> <pre> CharUtils.toCharacterObject(' ')  = ' ' CharUtils.toCharacterObject('A')  = 'A' </pre>
 * @param ch  the character to convert
 * @return a Character of the specified character
 */
",Return the Character object converted from the given character.,Converts a char to a Character object using an array cache.,"Checks if the character can be returned from a predefined array; otherwise, creates a new Character object.","@param ch char: input character
   @return Character: Character object corresponding to the input","'a' -> Character object (using the array)
256 -> Character object (created new)
65 -> Character object (using the array)",Input character is a valid char; returns a Character object.,CoderEval,636766fe1a6d9265ec01781c,636766fe1a6d9265ec01781c--4,Return the Character object converted from the given character.,public static Character toCharacterObject(final char ch){,"public static Character toCharacterObject(final char ch){
return (Character) toCharacterObject(Character.valueOf(ch));
}",starcoder2-7b,1
